"post_id","cmt_content","cmt_author","cmt_created_at"
"폭풍의눈","이준표님// 반도체 부족으로 다른 차종 생산에 더 무게를 두는거 아닐까요 근거 1도 없는 뇌피셜입니다","16714639","2021-11-24 05:36:39"
"프로미스나인","@이준표님 기존고객리콜이 배터리화재라 미정부 눈치를 많이볼테니 얼른 처리해야하죠 ㅎㅎ 코나랑 비슷한건이라 최대한 빨리교체하려고 하더라구요 ㅋㅋ","16714639","2021-11-24 08:52:06"
"건기","ㅋㅋㅋ 아... 정말 잘 팔릴 것 같았는데 이걸... 저도 눈독 들였던지라 아쉽네요","16714639","2021-11-23 18:22:25"
"Jenkins","볼트EUV 관심이 가던데 시승기 조차 못 보겠네요.. 안타깝네요","16714639","2021-11-23 22:52:01"
"폭풍의눈","그럼 저거 통과해서 문제 발생하면 katri가 책임져주나요? 코드 리뷰어는 리뷰한 코드의 문제에 대한 책임이 있다고 생각하는데","16714615","2021-11-23 16:03:58"
"ㅇ원숭이ㅇ","@폭풍의눈님 아.... 그렇게 되는 건가요? ㅎㅎ 뭐 부탄 가스나.. 뭐 그런거처럼 책임 보험 10억 가입? 뭐 그런거 하나 스티커 붙여 주려나요? 님께서 말해 주셔서 아.. 그렇네요... 했지만.. 아마 님 댓글 없었으면.. 아.. 인증만 강화되는 구나.. 라고 생각 했어요. ㅎㅎ","16714615","2021-11-23 16:13:31"
"프레디.","@폭풍의눈님 인증 프로그램일뿐이라 해당인증기관이 테스트 자체에 문제가 있다거나 그런게 아니면 딱히 책임질 이유는 당연히 없지 않을까요? 관리감독문제는 해당기관이 실시하는게 아닐테구요","16714615","2021-11-23 17:33:09"
"소프트코어","삼프로 방송에서 전문가는 시간이 지나면서 생기는 구조적 문제다 라던데.. 저기서 몇개월 테스트 하려나요?","16714615","2021-11-23 16:13:54"
"CaTo","@소프트코어님 그래서 보통 가속테스트를 하는데, 이래저래 가속테스트 하다보면 안맞는 부분들도 있고 이래저래 뭐든 롱텀 테스트는 힘들어요 ㅠㅜ","16714615","2021-11-23 18:06:47"
"두끼먹고싶다","진짜 엘지 배터리가 전세계적으로 망신인거죠? ㅜ ㅜ","16704691","2021-11-20 11:00:44"
"MBP13","얼만큼 고수익 보실 생각인지 모르겠지만 2차전지 ETF에 넣으니 반년동안 30% 수익나서 만족하고 있습니다. 관련 기업들 실적이 들쑥날쑥 하지만 섹터가 나중에 클 것이라고 믿음이 있다면 묶음세트가 더 마음이 편하네요.","16697151","2021-11-18 01:23:32"
"중간보스","https://m.blog.naver.com/ytjimi/220952889153","16682199","2021-11-12 13:51:47"
"자랑스러운","@중간보스님 감사합니다. US + 돼지코네요","16682199","2021-11-12 14:06:34"
"IDK-N","모두 안맞는 규격입니다. 그나마 EU 규격이 비슷하여 사용은 할수 있습니다만 콘센트 코가 원형인데, EU는 같은 원형이지만 원 사이즈가 더 작습니다. 그래서 헐거워서 흔들립니다. 그로 인해 화재 및 고장이 발생 할수 있습니다. 제가 추천 하는 방법은 일자 형태의 US (미국) 타입을 사서 돼지코를 철물점 혹은 알파문구 등에서 사서 끼워쓰는 겁니다. 아니면 직구를 많이 하시면 샤오미 멀티탭 같은 각종 타입을 모두 지원하는 멀티탭을 구매해서 직구품을 거기 끼워쓰는 방법이 있습니다. 전 이렇게 씁니다.","16682199","2021-11-12 13:54:40"
"고요재","@IDK-N님 빙고~정답입니다~.","16682199","2021-11-12 14:00:10"
"자랑스러운","@IDK-N님 감사합니다. 제가 모양이 비슷해서 EU 로 했는데요, 두시간 전에 주문했는데 벌써 출발했나봐요. ㅡ,.ㅡ 이렇게되면 그냥 버려야하는건가요?","16682199","2021-11-12 14:07:08"
"IDK-N","@자랑스러운님 아뇨 위에도 적었지만 돼긴 됩니다. 헐거울 뿐이예요. 뭔가 움직이지 않게 잡을 방법이 있다면 억지로 사용 가능하고, (주구장창 껴놓고 쓰기 에는 위험합니다. 고장 및 화재의 위험이 있어요.) 고급형 돼지코 로 검색하면 끼우는 콘센트 타입 상관없이 쓸수 있는 돼지코가 있습니다. 그걸 쓰시면 되요.","16682199","2021-11-12 14:13:26"
"자랑스러운","@IDK-N님 고급형 돼지코 찾아볼게요. 감사합니다.","16682199","2021-11-12 14:14:36"
"밤눈이","US로 하고 돼지코를 씁니다.","16682199","2021-11-12 13:57:48"
"자랑스러운","@밤눈이님 네. 2시간 전에 EU 로 이미 해버려서 ㅡ,.ㅡ 벌써 출발했나봐요. 어떻게해야할지 난감하네요.","16682199","2021-11-12 14:07:38"
"OLIVER","eu 더라도 dk, german, schuko 이런 표기가 선택지에 있으면 그건 한국 규격과 100% 호환됩니다. 근데 단순히 eu만 있으면 모험할 필요 없이 us로 선택해서 http://a.co/cdx0nd9 이런 돼지코를 쓰는게 베스트이긴 합니다. 근데 주의해야할게 us 선택했을 때 110v 전용 어댑터로 오는 경우가 있으니까 그건 꼭 확인하셔야합니다.","16682199","2021-11-12 14:08:34"
"자랑스러운","@OLIVER님 아하.... 알리에서 전자기기 살때는 전압을 주의해야겠네요. 좋은 정보 감사드립니다.","16682199","2021-11-12 14:10:01"
"RoundWon","eu 몇번사봤는데 가끔 한국 사이즈로 줄때 있지만 eu로 오는 경우 후처리가 힘듭니다. us로 사세요 아... 모양보다 중요한게 us로 사는 경우 100v로 고정될수도 잇는데 220v까지 되는게 중요합니다.","16682199","2021-11-12 14:23:10"
"Royalguard","EU 사고 EU 돼지코나 EU되는 멀티탭 쓰명 됩니다","16682199","2021-11-12 14:42:07"
"kipper","https://a.aliexpress.com/_mOKAF50 AliExpress EU 플러그용 돼지코는 이거 추천합니다. 국내 구매자들 후기에도 적혔있지만 실제 사용해보니 유격없이 잘 잡아 줍니다.","16682199","2021-11-12 15:17:12"
"별멍멍멍","엄밀히는 EU라는 명명이 적절한건 아닙니다. 슈코(아마 타입F일겁니다 이른바 독일/프랑스형) 면 국내와 같습니다. 프랑스형은 좀 다른 부분이 있지만 플러그측은 서로호환이니 중요치 아니하고요. 일반적으로 EU형이라 하면 프롱 두께가 더 얇은거라 국내와는 맞지 않습니다.","16682199","2021-11-12 16:07:08"
"팝스","schuko라는 말은 사전적 내용과 무관하게 보통 우리나라와 같이 동그란 기둥(?)형태의 플러그를 의미합니다. 다만 이 형태는 EU형(4.0mm), 한국+독일/북유럽 일부 지역(4.8mm) 두가지가 혼재되어있습니다. 유럽도 점점 EU 4.0mm 형태로 통일되는 추세이니 잘 보시고 구매하세요. 아주 드물게 Kr 플러그 형태를 제공하는 판매점도 있지만 보통은 4가지 정도가 다입니다. (US/EU/AU/UK) 개인적으로는 UK 삼발이 형태를 사서, Kr Plug(해외 여행자가 왔을때 한국에서 사용, 약 1불)를 끼워쓰면 튼튼한것 같습니다.","16682199","2021-11-17 12:38:47"
"Yong","EUV,,는 뭐 DOA 수준이네요..","16659046","2021-11-05 08:14:40"
"BLMN","리콜과 별도로 일반적으로 30-90% 구간을 쓰면 안전하고 배터리에 무리가 안가는 수준이라는걸까요","16659046","2021-11-05 08:26:46"
"케헤헥","한국 식물에서 생산 된 세포 미시간에서…^^; 하하하…. 새소식에 글 많이 올려주셔서 감사합니다만… 구글 번역도 좋은데 손좀 보고 올려주셔야 할 듯합니다. 대부분 대충 유추 가능한데 간혹 말이 안되게 번역되는 경우가 있더군요. 예전에 구글에 넣고 번역돌려봤더니 양(amount)을 동물 양(Sheep)으로 번역을 해서^^:","16659046","2021-11-05 09:57:49"
"프레디.","@케헤헥님 수정했습니다 ㅠㅠ","16659046","2021-11-05 10:16:25"
"케헤헥","@프레디.님 빠른 수정 감사합니다 항상 새소게 글 올려 주셔서 감사합니다 ^^","16659046","2021-11-05 18:00:04"
"v가랑v","이쯤되면 euv는 슬슬 계약포기를 생각해놔야 겠네요","16659046","2021-11-06 12:56:55"
"부산호야","비자금 천만원..... 사모님 여기에요 !! 여기 !!!","16654319","2021-11-03 17:35:09"
"조알로하","@부산호야님 아마 알지 싶어요 ㅜㅜ","16654319","2021-11-03 17:50:49"
"LONGMAN","비자금 천만원이라니... 완전 부럽습니당~~","16654319","2021-11-03 17:38:29"
"CROCE1","역시 전기차는 오늘이 제일 쌉니다","16654319","2021-11-03 17:44:58"
"조알로하","@CROCE1님 바로 지금입니다!","16654319","2021-11-03 17:51:05"
"getevent","뭐 거의 차테크의 장인급입니다.","16654319","2021-11-03 17:48:40"
"조알로하","@getevent님 장인은 아니고 전기차 오너면 누구든 비슷할겁니다 ^^","16654319","2021-11-03 17:53:51"
"slowhander","와우 이거 전기차 재태크 인데요 ㅎㅎ","16654319","2021-11-03 17:53:05"
"삽질","레이 obc는 사설수리 해주는 곳 있다고 들었습니다 (안되나요...?)","16654319","2021-11-03 17:59:22"
"조알로하","@삽질님 거기까지는 못 들어보았어요","16654319","2021-11-03 18:08:57"
"어르미","저는 못봤는데 그러면 엔진과열 뜬다고------------엔진 없는 차가 엔진 과열이라고요???? ^^;;","16654319","2021-11-03 18:11:43"
"조알로하","@어르미님 앗 그러네요, 배터리 아니면 모터 과열일듯 하네요?","16654319","2021-11-03 18:13:02"
"우이쓰","결론은 아이오닉5가 킹왕짱?","16654319","2021-11-03 18:24:58"
"조알로하","우이쓰님// 출력과 인테리어가 많이 부족하죠 /Vollago","16654319","2021-11-03 18:29:28"
"바다공간","아… 결론은 비자금 만드는 방법인가요? ㅎㅎㅎ 정성스런 사용기 잘 봤습니다.","16654319","2021-11-03 18:31:59"
"무야호-","시조새라길래 시조새!!!! 하면서 이거 기대하고 왔는데 코나면 4대문명정도가 더 가깝겠네요 ㅎ 레이 후속이든 뭐든 경형모델이 근시일내 나올텐데 어느정도 탈만하게 나올런지 궁금하네요 ㅎㅎㅎ","16654319","2021-11-03 18:39:42"
"조알로하","@무야호-님 내년에 캐스퍼가 전기차로 나온다고 해서 대기 중입니다~","16654319","2021-11-03 18:48:17"
"twinsen","@무야호-님 이정도는 되어야 시조새죠 ㅋㅋㅋㅋ 차데모 아이오닉 정도면 중세시대..","16654319","2021-11-04 08:35:18"
"무야호-","@twinsen님 서울대공원 관리차량이더라고요 ㅋㅋ","16654319","2021-11-04 08:41:47"
"권투를빈다","(메모) 차테크 달인 (전문분야 : 전기차)","16654319","2021-11-03 18:40:38"
"agust","특징과 중요한 부분만 제대로 알려주시네요. 잘 봤습니다. :)","16654319","2021-11-03 19:17:50"
"센린","아이오닉5는 ux가 저중 톱으로 최악이었습니다. xm3급 ux….","16654319","2021-11-03 19:38:11"
"조알로하","센린님// ux는 아이오닉이라기보다는 현대 공용 스타일인데 시트 온도조절이 좀 불편하긴하죠 공조랑 연동해두면 손댈필요없어서 좀 낫습니다 /Vollago","16654319","2021-11-03 22:14:16"
"아이온5","2012년 정도부터 타셨으면 시조새 인정!!! 아니시라면 시조새는…쫌…","16654319","2021-11-03 21:52:22"
"조알로하","아이온5님// 레이가 12인가 13년식이에요 /Vollago","16654319","2021-11-03 22:15:59"
"아이온5","코나EV가 첫 전기차인데 본인이 시조새라고요?! 와우","16654319","2021-11-03 21:55:20"
"Vector","원래 전기차가 출력 많이 쓰면 배터리 효율이 확 떨어지긴 합니다. 테슬라 최대출력이 너무 높아요....","16654319","2021-11-03 21:57:21"
"조알로하","Vector님// 출력에 제곱으로 효율이 떨어지는 느낌이긴해요 /Vollago","16654319","2021-11-03 22:15:09"
"whoami","현역모델 타시는 분이 시조새라뇨 ㅎㅎ 150키로가는 구형 쏘울부터 탄 저는 그럼 원시 단백질유기물류인가요","16654319","2021-11-03 22:05:10"
"조알로하","mcdmx님// 서비스 센터에 레이들고 가니까 기사님이 전기차 시조새인데 테스트가 수준이라 불안하다고 판매하면 안된다고 막 그러셨거든요 ㅎㅎ 그래도 소울은 고장도 별로 없고 좋은차 잖아요 /Vollago","16654319","2021-11-03 22:17:08"
"베리타스로","글을 너무 재미있게 잘쓰셔서 순식간에 몰입해서 봤습니다 유용한 정보와 재미 감사합니다!","16654319","2021-11-03 22:08:56"
"조알로하","베리타스로님// 네 감사합니다 /Vollago","16654319","2021-11-03 22:17:23"
"Canyon","자 이제 GV60 가셔야죠~","16654319","2021-11-03 23:55:59"
"조알로하","@Canyon님 마지막 까기 고민한 차량입니다 ㅎ 앞 모양이 제 스타일이 아니라 ㅠㅠ","16654319","2021-11-04 09:25:40"
"댓츠라이프","다음차로 전기차 생각하고 있는데 많은 도움되었습니다. 군더더기없이 (말투까지 옅보이는) 담백한 문맥도 참 좋네요.","16654319","2021-11-04 00:32:55"
"노루야내뒤에숨어","ㅋㅋㅋㅋㅋㅋㅋ글이 너무 재밌어요 20년식 모델3롱타고 있는데 정말 과속안하고 여름에 정속주행으로 쥐어짜보니 510km타더라구요 제 운전스타일과 타협하느라 정신건강에 해로웠네요 리프레시로 바꾸고싶습니다 ㅠㅠ","16654319","2021-11-04 00:50:10"
"조알로하","@노루야내뒤에숨어님 오오, 전비가 굉장하십니다~ 20년식이면 세세한 오류는 다 수정이 되었겠네요~","16654319","2021-11-04 09:26:22"
"꾸꾸믹스","와.. 전기차 대선배님!! 처음 타본 전기차가 레이ev 렌터카였는데 ㅜㅜ 레이obc는 이제 사설업체에서도 해결을 좀 쉽게 하는걸로 들었습니다 이녀석을 대체할 국산 경형 전기차가 안나오네요 ㅜㅜ i3도 랜덤하게 냉각수 이슈가 있어서 이래저래 쉽지않더라구요 ㅜㅜ ㅎㅎ 재밌고 유익한 글 감사합니다!","16654319","2021-11-04 01:01:34"
"플립디","이전글도 그럴지만 간결하고 재미난 글 잘 읽었습니다~. 시조새로 불편하신 분은 자랑하고 싶으신건가요 ㅎㅎ","16654319","2021-11-04 01:15:46"
"청년불패","다양한 전기차를 경험하신 짬에서 나오는 실질적인 찐 사용기! 잘봤습니다^^","16654319","2021-11-04 01:54:36"
"고독한런너","한 사람(가정)이 보조금을 총 4,500만원을 받아갔네요 꼭 필요한 분들에게 세금이 쓰였으면...","16654319","2021-11-04 02:12:27"
"조알로하","@고독한런너님 그렇긴 하죠 하지만 몇년전만 해도 전기차를 사는 사람이 별로 없어서 연말이 되면 보조금이 남아돌고 심지어 차도 3-400 할인 했습니다. 아이오닉 볼트 소울 SM3 모두.. (그때 부모님 동생 다 출고했죠) 저도 지차체 규정에 맞추어 합법적으로 출고했습니다.","16654319","2021-11-04 09:29:04"
"노루야내뒤에숨어","@고독한런너님 불법을 저지른건가요? 그리고 엄연히 따지면 자동차 제조사에 보조금을 주는데 그럼 현대 기아 테슬라는 악덕기업인가요... ?","16654319","2021-11-04 12:07:16"
"뚜찌-zXie","택시로 sm3 ze 타봤습니다.. 시조새급 차인 르노 조에를 타보고 싶....","16654319","2021-11-04 03:37:26"
"신용거래","글이 쉽게 잘 읽힙니다","16654319","2021-11-04 03:42:06"
"조알로하","@클라시커님 여담이지만 ... 제 레이가 코레일 렌트 출신 레이였습니당~ 차 구입할때 원부 떼보니 코레일이 뜨더군요~ 경매입찰로 코레일 직원이 구입하셨다가 제가 구입했습니다.","16654319","2021-11-04 09:30:53"
"잘빠진호랑이","제 기준으론 겁니 쏘고 다니는 스타일이시네요. 모3 주행거리가 400도 안나온다니 ㄷㄷ 저도 가끔 밟긴 하는데 한 번도 430 밑으로 가본 적 없어요. 전 할배운전이었던 것..쿨럭~","16654319","2021-11-04 10:16:33"
"WEST","테크 트리가 예사롭지 않습니다. 저렴하게 빠른 시간에 신문물 경험하고 넘어가는 놀라운 타이밍에 감탄하고 갑니다.","16654319","2021-11-04 13:49:15"
"내가그린","충전이 여유로우신 환경인가요? 저는 전기차 충전할 자리가 있더라도(아파트) 몇시간 뒤 다시 와서 자리를 이동해야한다는 사실이 너무 귀찮을 것 같아서 안사고 있습니다.","16654319","2021-11-04 16:06:48"
"조알로하","jiyang71님// 이전에는 주로 마트갈때 급속만했었는데 불편함은 못느꼇고 테슬라는 5분거리 수퍼차저가 있어서 일년 무료로 사용했습니다. 작년에 아파트에 30기가 들어와 지금은 여유로운 상황입니다. 다들 충전 매너도 좋아서 늘 비어있습니다. 아파트 완속은 충전즉시 빼야하는 급속과는 개념이 좀 다른데 밤에 꼽아두면 충전이 완료되어도 놔두고 출근할때 출차하면 됩니다 /Vollago","16654319","2021-11-04 17:25:19"
"wookinom","ev6 도 뽑아보고 올려주세요","16654319","2021-11-04 23:38:37"
"수박멸족","LG에솔 또 리콜가나요","16652789","2021-11-03 09:11:37"
"나베와짜장","@침묵i님 엘지.. 중국발 제품가점하면. 그냥 중국에서 만든건 중국에서만 쓰게 해야 할 듯요ㅎㅎ","16652789","2021-11-03 14:42:15"
"프레디.","@나베와짜장님 단순히 중국공장만 탓할건 아닌게 LG배터리 관련해서는 중국공장 한국공장 미국공장 유럽공장 다 리콜경력이 있습니다.","16652789","2021-11-03 15:01:43"
"나베와짜장","@프레디.님 그럼 진짜 총체적난국 이네요ㅎㅎ","16652789","2021-11-03 15:44:02"
"프레디.","@나베와짜장님 中 남경·韓 오창産 LG ESS배터리 1.1GWh 전량리콜 - ::: 글로벌 녹색성장 미디어 - 이투뉴스 - https://www.e2news.com/news/articleView.html?idxno=232978 르노 이어 폭스바겐도 리콜…LG 폴란드 공장 문제가 뭐길래 - https://www.newstomato.com/ReadNews.aspx?no=1033306 기사 외에 리콜 건의 경우 현대 코나(+니로),아이오닉,일렉시티가 중국 남경공장 볼트 EV는 한국 오창공장/미국 미시간공장 이렇게 들어간다고 하네요.","16652789","2021-11-03 15:53:20"
"CaTo","인산철이 대세가 될지도...;;","16652789","2021-11-03 09:13:45"
"MaDrOboT","LG가 또;;;;","16652789","2021-11-03 09:14:51"
"욱짜2","LG ㄷㄷ","16652789","2021-11-03 09:29:31"
"욧커","LG배터리.. 참...이놈도 엘지 배터리라지만 중국생산이겠죠..","16652789","2021-11-03 09:53:59"
"프레디.","@님 어느 공장 셀이 들어갔는진 잘 모르겠네요. 그런데 꼭 중국공장 탓만할건 아닐겁니다.. LG공장은 중국 외 공장들 배터리에서도 다 문제가 있었어서요. 결함이 맞는지, 결함이라고 해도 셀문제인지 모듈문제인지도 아직 모르기도 하구요","16652789","2021-11-03 15:02:57"
"mikastar","몇년전부터 ESS불날때 쉬쉬 넘어가던게 리스크로 돌아오고 있는거죠...","16652789","2021-11-03 10:22:06"
"닉이름닉","망할 LG화학... 주식 샀다가 넌덜머리나네요... 적당히 오르면 처분해야지... 폭스바겐 GM 다음은 재규어냐...","16652789","2021-11-03 21:55:18"
"Dedanhe","@Lattemania님 딱 20-70까지가 가장 효율이 좋은 구간이라서요 ^^","16600793","2021-10-18 10:44:51"
"Dedanhe","@Lattemania님 350kw 충전기가 거점별로 지역별로 설치만 되면 충전의고민은 거의 없을꺼 같습니다 ^^","16600793","2021-10-18 10:47:56"
"쿠오쿠오","20분에 그정도면 진짜 훌륭하네요 ㅎㅎ 어차피 휴게소 가서 화장실+식사 or 간식사고 커피사고 어쩌고 하면 10분이상은 무조건 걸리니까요 이핏 구조물도 깔끔하게 잘 만들었네요. 차도 멋지고!!","16600793","2021-10-18 10:47:35"
"Dedanhe","@쿠오쿠오님 말씀 하신대로 이핏의 장점은 구조물이 깔끔하고.. 통일되어 있다는 점 입니다 다른 충전기는 다들 충전속도가 다르고 제멋대로 설치되어서 이게 애매하거든요 ㅎ 대략 화장실+ 간식 정도 사고 차에서 잠깐 핸드폰하고 출발하면 됩니다 ^^","16600793","2021-10-18 10:58:52"
"캬오NP89W","테슬라는 고속도로를 내려서야한다는 추가 부담이 있지만 나머진 비슷해요. 아직 완전히 촘촘하진 않아서 여행 말고 차박까지 (배터리 추가소진) 하면 여행-충전-루트 짜는게 쪼금 빡빡한 지역들이 있지만 그래도 일단 집을 나서는데 주저함이 생길 정도는 아니니까요.","16600793","2021-10-18 10:48:11"
"Dedanhe","@캬오캬오님 저도 테슬라 차량을 2대 운용해봐서 그점은 정말 잘알죠 특히 거점.. 별로 잘 갖춰진게 정말 매력적입니다 ㅎㅎ v3급 슈차가 많이 생기면 훨씬 더 좋겠습니다 ㅎㅎ","16600793","2021-10-18 10:59:34"
"Larrivee","이핏 급 충전기가 도심에도 보편적으로 보급된다면 전기차 운용할만 하겠는데요.","16600793","2021-10-18 10:50:54"
"Dedanhe","@Larrivee님 앞으로 그걸 기대 중입니다 광역시 정도 급부터 시작해서 이핏을 시내에 전부 설치해주면 좋을거 같습니다 ㅎ","16600793","2021-10-18 11:00:11"
"전자치킨","벤틀리 GT가 뙇!","16600793","2021-10-18 10:55:15"
"Dedanhe","@전자치킨님 노신사가 내리시더군요 ^^","16600793","2021-10-18 11:00:22"
"앵베르","오잉 제네시스 g80도 전기차가 있었군요 ㄷㄷ 첨봤어요","16600793","2021-10-18 10:56:14"
"Dedanhe","@앵베르님 8월정도에 출시되었습니다 ^^","16600793","2021-10-18 11:00:33"
"라렌","700km 가는 전기차 나오려면 고속전비효율 10km/kWh쯤 되는 시스템이 나오라는건데 그건 연비 40km/L짜리 내연차를 요구하는것만큼 요원한 일이고.. 이핏이 더 많이 보급되길 바라는게 더 현실적인 솔루션이죠. 실제로 그렇게 가고 있으니 다행이고..","16600793","2021-10-18 11:14:42"
"민상k","@라렌님 전기차는 지금도 배터리에 보관된 전기를 고효율로 뽑아내고 있는 상태라 전비를 올리는건 어렵고 현재 배터리와 동일 무게/부피에서 밀도를 올리는 방법을 연구중이라고 하더군요. 물론 물리/화학적인거라 단번에 엄청난 기술 진보가 일어나지 않을테니 초급속 충전기 늘리는게 답일 것 같습니다.","16600793","2021-10-18 11:30:39"
"Dedanhe","@라렌님 예~ 맞습니다 현재 이정도만 해도 충분하다고 생각합니다 ^^ 추후에 700킬로 정도 주행을 일반적으로 가능한 차량이 나오면 더 좋을꺼 같긴합니다 ㅎㅎ","16600793","2021-10-18 12:28:43"
"뚜또","오. 차 색상도 이쁘네요. 저 색상이 전기차 전용 마티라 블루 인가요?","16600793","2021-10-18 11:27:39"
"Dedanhe","@뚜또님 예! 맞습니다!","16600793","2021-10-18 12:28:55"
"웨건마니아_록맨10","현재로선 주행거리 긴 전기차보다(막대한 비용, 무게, 화재시 위험시간 길어짐) 이핏같은 방식이 매우 현실적이지요...","16600793","2021-10-18 11:50:15"
"Dedanhe","@웨건의초보_록맨10님 예! 100kwh 정도의 배터리에 인증거리 500킬로 정도면 아주 딱! 일거 같습니다 (현재로선 eqs가 답이려나요 ㅎ )","16600793","2021-10-18 12:29:30"
"웨건마니아_록맨10","@Dedanhe님 딱 들어가죠. 대형차 시내 이동비용도 그렇고!","16600793","2021-10-18 12:54:45"
"power77","400km이상 주행가능한 전기차면 서울기준으로 전국어디를 가나 중간위치 휴게소에서 30분정도만 시간투자하면 한번 충전으로 다 갈수 있죠.","16600793","2021-10-18 11:56:03"
"Dedanhe","@power77님 예! 맞습니다. 충전도 예전처럼 1시간 이상 걸리고 그러지 않으니.. ㅎㅎ","16600793","2021-10-18 12:29:50"
"아마티","시간은 돈입니다. 특히 장거리에서는 더더욱이죠.","16600793","2021-10-18 12:07:03"
"Dedanhe","@아마티님 맞습니다!","16600793","2021-10-18 12:30:03"
"히즈히즈","이핏은 고속도로에 위치해있다는 인프라가 너무나 강점이라고 생각되네요. 이핏 충전과정은 어떤가요? i3타며 공용충전기 태깅하던걸 테슬라에서 안하니, 앞뒤 구분없는 라이트닝 충전기쓰는 기분이었습니다!","16600793","2021-10-18 12:26:06"
"Dedanhe","@히즈히즈님 dc콤보라 방향 구분 되어 있고 제네시스나 아이오닉5등 올해 출시된 전기차는 테슬라처럼 꽂기만 하면 바로 충전 됩니다 다만 인식하고 충전까지 가는 과정이 테슬라 대비 2배이상 깁니다 ㅎ 그래도 꿀이죠 ㅎ","16600793","2021-10-18 12:30:54"
"양꼬지엔칭따오","와..G80e 너무 예쁩니다. 이핏도 매우 빠르니.. 너무 갖고 싶은 차군요...","16600793","2021-10-18 12:26:21"
"Dedanhe","@양꼬지엔칭따오님 내부 공간이 좀 아쉬운거 뺴면 ㅠㅠ 추후에 전기차 전용 플랫폼 제네시스 차량이 기대가 됩니다. ㅠ","16600793","2021-10-18 12:31:20"
"카이엔s","2년전에 전기코나 빌려서 속초 강릉 삼척 울진 여행다녀본결과, 계획대로만 돌아가고, 그냥 되는데로 급속충전하면 의외로 운용할만 하겠다, 싶더라구요. 다만 무조건 집밥으로 장거리가기전 완충 가능하다는 조건하에 ㅜㅜ. 저는 겨울이었고 영하2~3도 정도의 컨디션으로 움직였는데도, 초반에는 주행거리 팍팍 떨어지다가 어느순간부터는 잔여주행거리가 정직하게 떨어지는걸 보니 충전소에서 병목만 안걸리면 괜찮겠는데? 싶었습니다. 단순 100kw급 충전기로도 그정도였는데 이핏이랑 같이 운용하면 뭐 ㅎㅎ.... 다만, 꽂고 바로가면 안되고 꽂아두고 한 2~3분정도 지켜보다가 가야하더라구요. 총 5번 충전했는데 그중 2번이 에러를 ㅜㅜ.","16600793","2021-10-18 12:39:01"
"앱슬라","근데 현기 아니면 많이 비싸더라고여 물론 이핏 위치 좋긴 합니다.","16600793","2021-10-18 12:41:13"
"하겐다즈신제품","시그니엘은 뷰가 좋고 라운지만 약간 좋을뿐 파라다이스가 그래도 좋아요","16600793","2021-10-18 14:12:11"
"몸튼튼맘튼튼","대영채비 350kw 급이 좀더 휴게소에 많이 설치되었으면 하네요. 고속도로 같이 바쁘게 다니는 휴게소는 더더욱~","16600793","2021-10-18 18:22:31"
"불취무귀182.*.24.14","테슬라도 이용하게 해줬으면 좋겠네요. ㅠㅠ","16600793","2021-10-18 20:14:02"
"TH55-","부럽네요.. 대구경북권 코스에는 없어서 ㅠㅠ 동명 군위에는 안들어올까요..ㅠㅠ /Vollago","16600793","2021-10-19 08:00:05"
"일번우드","@TH55-님 칠곡휴게소 부산방면에 이핏이 있습니다","16600793","2021-10-19 18:27:14"
"찰떡아이스","캬 좋은 리뷰 감사합니다!!!","16600793","2022-01-02 23:23:41"
"derrick","타이어는 아직 순정 타이어 쓰신다면 교체 한번 해 보시면 느낌 또 다릅니다. 운전 무지 재밌어요~ 목은 헤드레스트 교체 많이 하시더라구요","16573641","2021-10-09 10:50:51"
"윈드로머","@derrick님 오래탈지 짧게 탈지 갈등이 하루에도 오만번이라 교체하면 좋다고는 하는데 안갈게 되네요 ㅎ","16573641","2021-10-09 14:29:11"
"Yeah!","코나 화재에 대응 하는 현대의 모습에 저도 실망을 많이 했습니다. 쉐비는 다른건 다 못하는데, 고객과의 소통에선 좋은 인상을 주기도 했습니다.","16573641","2021-10-09 11:23:21"
"윈드로머","@Yeah!님 진정성은 없고 그냥 뭉개고 넘어가려는게 참 실망이었습니다","16573641","2021-10-09 14:29:32"
"우똘아빠","저도 같은 차량 타고 있는데 윗분 말씀하신 것처럼 타이어 변경하면서 많이 달라지는걸 느꼈습니다..추천합니다.","16573641","2021-10-09 13:27:58"
"윈드로머","@우똘아빠님 어떤거 쓰시는지 궁금합니다","16573641","2021-10-09 14:29:46"
"우똘아빠","전 19인치로 인치업해서 마제9 사용하고 있습니다. 바꾸고나니 빗길이나 도색된 도로에서 안정감이 많이 생기더라구요..","16573641","2021-10-09 14:36:05"
"라마님","윈드로머님// 저는 출고 후 2000키로 타고 cc+ 로 갈았는ㄷㅔ 아주 만족스럽게 타고 있습니다.","16573641","2021-10-10 14:03:16"
"Retribution","구형 아이오닉은 dh g80 헤드레스트로 바꾸면 쫌 편해지고 좋아진다고 하더라구요 한번 검색해보시면 좋을것 같습니다. 저도 교체 고려하고 있구요 현기 준중형급은 헤드레스트가 정말 안좋은거 같아요.","16573641","2021-10-09 14:07:36"
"윈드로머","@Retribution님 헤드레스트는 그 제품으로 교체했었는데 결국 순정으로 돌아왔습니다 헤드레스트 바로 아래 등판 안쪽이 바깥보다 낮게 되어있어 불편함을 유발하네요","16573641","2021-10-09 14:28:41"
